chromosome,start,end,y
10,124768495,124817827,0.95368
10,124895478,124897257,0
10,124907638,124910188,0.0420997
10,124913793,124924886,35.0261
10,125425871,125454123,0
10,125465723,125699783,0.0621216
10,125767184,125853206,7.97004
10,126085872,126107545,44.8392
10,126135592,126138753,2.04914
10,126150403,126306457,1.97318
10,126307861,126432838,5.1145
10,126436718,126480439,5.15085
10,126490354,126525239,10.2538
10,126630692,126676420,10.3741
10,126676421,126676758,13.606
10,126676759,126849739,16.8379
10,127265091,127371713,0.0130998
10,127408084,127452712,6.85904
10,127455022,127464390,0.116076
10,127477146,127511817,5.55716
10,127512115,127524905,14.401
10,127524906,127542264,13.01895
10,127542265,127585005,11.6369
10,127585108,127698161,0.485986
10,127700950,128077024,6.80605
10,128113566,128359079,0.0112749
10,128593978,128933693,9.47613
10,128933694,128994422,4.75557705
10,128994423,129250781,9.47613
10,129347613,129350935,0
10,129535499,129539450,0
10,129676105,129691211,0
10,129705325,129884119,1.44385
10,129894923,129924649,38.4508
10,131265448,131308883,4.18158
10,131308884,131309525,2.09079
10,131309526,131566271,4.18158
10,131633547,131762105,0.0518893
10,131934663,131982785,27.0011
10,132890654,133109984,0.0229072
10,133604734,133622535,0
10,133747955,133773331,6.3063
10,133781578,133795435,5.61683
10,133918175,133998313,0.0535529
10,134000404,134019280,0.0269751
10,134020996,134145351,2.38424
10,134145614,134195010,0.346671
10,134210672,134231367,7.3457
10,134257831,134262912,0.440964
10,134351324,134596979,5.29524
10,134598297,134599556,0
10,134621896,134756327,0
10,134884433,134945179,0
10,134973951,135039916,0
10,135043778,135045062,0.0074048
10,135050908,135055433,0
10,135075907,135090372,2.57142
10,135093135,135121978,14.3378
10,135121979,135125841,11.47704
10,135125842,135138926,8.61628
10,135138927,135150475,4.3157217
10,135150476,135160649,8.61628
10,135160650,135166033,4.35648815
10,135166034,135166187,0.0966963
10,135168658,135171529,3.6179
10,135175984,135187193,44.818
10,135192695,135205198,2.78485
10,135207598,135234169,18.7725
10,135234170,135234811,10.325725
10,135234812,135333909,1.87895
10,135333910,135341025,0.94764365
10,135341026,135342661,0.631762433333333
10,135342662,135367403,0.94764365
10,135367404,135374724,0.634863166666667
10,135374725,135382876,0.9441261
10,135382877,135382916,1.87895
10,135437399,135440299,0.0040855
11,167784,193079,11.157
11,193080,194573,5.5983777
11,194574,196737,11.157
11,196738,200261,5.59364725
11,200262,207428,11.157
11,207511,215113,21.3175
11,215458,236545,4.03115
11,236546,236931,25.112075
11,236932,252983,46.193
11,278365,285359,0.0058301
11,289135,296107,4.2593
11,298200,299526,0.0931228
11,307631,313505,21.4093
11,313506,315272,47.20675
11,319669,327537,210.088
11,369796,382116,13.7214
11,392614,404908,20.621
11,405716,417455,13.1104
11,417933,442011,13.734
11,448268,491393,5.00776
11,494512,507300,20.4539
11,532242,537287,11.2013
11,537527,554854,1.26175
11,554855,554916,1.157555
11,554917,560403,1.05336
11,560404,560779,5.162715
11,560780,564021,9.27207
11,576486,612222,15.5539
11,612553,615999,22.5995
11,616565,626078,0.0134741
11,626431,627143,0
11,637293,640706,0.0696056
11,644233,694437,4.63853
11,694438,695427,15.744515
11,695428,705028,12.0394866666667
11,705029,706715,15.744515
11,706716,727727,26.8505
11,747329,765024,59.2453
11,767220,777488,8.26719
11,777578,784297,2.79104
11,787104,790123,0.0779317
11,790475,798316,5.51438
11,799179,809646,10.1301
11,809647,809753,102.74805
11,809754,812880,195.366
11,818902,825573,14.8293
11,826144,831991,2.53099
11,832843,837355,31.888
11,837356,839831,34.31285
11,839832,842545,36.7377
11,842808,867116,8.52791
11,867357,915058,6.43976
11,924894,1012239,9.09829
11,1012821,1036706,0.101653
11,1074875,1104419,0.0197108
11,1151580,1222364,0.0187816
11,1244296,1283406,1.17609
11,1295601,1330884,3.12119
11,1411129,1483919,0.174115
11,1490687,1522477,6.22341
11,1575274,1593150,1.25837
11,1605572,1606513,0.200085
11,1618409,1619524,0
11,1628795,1629693,0
11,1642188,1643368,0
11,1651033,1652160,0.0151902
11,1718425,1718985,0.0458144
11,1753640,1771821,0.338111
11,1773982,1785222,347.785
11,1848709,1858751,0.645761
11,1860219,1862910,1.09522
11,1874200,1910374,0.00255285
11,1910375,1912084,0.0017019
11,1912085,1913497,0.00255285
11,1940792,1959936,0
11,1968508,2005752,5.74217
11,2150342,2153767,0.0877535
11,2153768,2170833,0.04387675
11,2170834,2181008,0
11,2181009,2182439,0
11,2182440,2182571,0
11,2185159,2193107,0.008512
11,2289725,2292182,0.0277558
11,2316875,2323226,0
11,2323227,2324279,0.01467
11,2324280,2339430,0.02934
11,2397407,2418649,49.7187
11,2421718,2425106,9.99249
11,2425745,2444275,0.0096316
11,2465914,2870339,0.0712087
11,2904443,2907111,1.21137
11,2909010,2920950,0.11019
11,2920951,2924970,2.55783
11,2924971,2946476,5.00547
11,2949503,2950685,32.3314
11,2965667,3011092,44.3402
11,3011093,3012563,22.4912965
11,3012564,3013607,44.3402
11,3022152,3078843,12.5053
11,3108346,3187969,1.82978
11,3239174,3240043,0
11,3248928,3253616,0
11,3360491,3400448,5.27218
11,3659733,3663546,0.0405313
11,3666358,3685646,0
11,3686817,3692312,1.11341
11,3692313,3692614,8.664555
11,3692615,3818953,16.2157
11,3818954,3819022,13.2777
11,3819023,3847601,10.3397
11,3848208,3862213,14.2932
11,3875757,4114439,19.496
11,4115937,4160106,23.9007
11,4388493,4389616,0
11,4406127,4414926,7.23743
11,4470525,4471591,0
11,4510109,4511138,0
11,4566421,4567374,0
11,4592653,4599050,0
11,4608021,4609135,0
11,4615037,4616243,0
11,4619902,4629489,0.015317
11,4660945,4662068,0.0076222
11,4664650,4676718,0
11,4701401,4719084,0.0149152
11,4726157,4790208,0
11,4790209,4791168,0
11,4791169,4824662,0
11,4824663,4825847,0
11,4825848,4842550,0
11,4842551,4843686,0
11,4843687,4869426,0
11,4869427,4870514,0
11,4870515,4880885,0
11,4880886,4881794,0
11,4881795,4903048,0
11,4903049,4904113,0
11,4904114,4928599,0
11,4928600,4929538,0
11,4929539,4935899,0
11,4935900,4936922,0
11,4936923,4944530,0
11,4944531,4945637,0
11,4945638,4967354,0
11,4967355,4968356,0
11,4968357,4976001,0
11,4976002,4976943,0
11,4976944,5013659,0
11,5020213,5021160,0
11,5067756,5068691,0
11,5079880,5080857,0
11,5152922,5153872,0
11,5172239,5207612,0
11,5220965,5221930,0
11,5246694,5250625,0
11,5253908,5256600,0
11,5269313,5271122,0
11,5274420,5289581,0.123313
11,5289582,5322243,0.100956
11,5322244,5323226,0.067304
11,5323227,5344540,0.100956
11,5344541,5345582,0.067304
11,5345583,5363743,0.100956
11,5363744,5364809,0.067304
11,5364810,5372737,0.100956
11,5372738,5373676,0.067304
11,5373677,5410606,0.100956
11,5410607,5411664,0.067304
11,5411665,5423826,0.100956
11,5423827,5424777,0.067304
11,5424778,5443340,0.100956
11,5443341,5444436,0.067304
11,5444437,5461799,0.100956
11,5461800,5462744,0.067304
11,5462745,5474637,0.100956
11,5474638,5475707,0.067304
11,5475708,5509914,0.100956
11,5509915,5510979,0.0726669333333333
11,5510980,5526847,0.100956
11,5526848,5528529,0.123313
11,5528530,5531215,0.0616565
11,5531216,5535622,0.123313
11,5535623,5537935,0.11166
11,5537936,5565718,0.123313
11,5565719,5566779,0.0616565
11,5566780,5602106,0.123313
11,5602107,5603114,0.0616565
11,5603115,5617338,0.123313
11,5617339,5634188,3.3304565
11,5634189,5640993,0.123313
11,5640994,5665628,0.300744
11,5665629,5667019,0.123313
11,5684425,5710918,11.6608
11,5710919,5757680,6.60633
11,5757681,5758319,4.40422
11,5758320,5758768,5.8304
11,5758769,5775922,11.6608
11,5775923,5776959,5.8304
11,5776960,5798863,11.6608
11,5798864,5799897,5.8304
11,5799898,5809083,11.6608
11,5809084,5810046,5.8304
11,5810047,5841543,11.6608
11,5841544,5842578,5.8345388
11,5842579,5862157,11.6608
11,5862158,5863182,5.8304
11,5863183,5877903,11.6608
11,5877904,5878964,5.83443735
11,5878965,5905500,11.6608
11,5905501,5906527,5.8304
11,5906528,5959849,11.6608
11,5968570,5969591,0.0083829
11,6007122,6008215,0
11,6023216,6024424,0
11,6047901,6048971,0
11,6128914,6130065,0.0848247
11,6149840,6150706,0
11,6173006,6173818,0
11,6190560,6191638,0.0476402
11,6220376,6221489,0.0615246
11,6226796,6232362,0.292578
11,6232565,6255941,20.0271
11,6255995,6265659,0.205583
11,6280966,6293357,0.0484028
11,6340176,6341877,18.6524
11,6411655,6416228,4.10183
11,6416355,6440644,7.61008
11,6452279,6463847,0.947792
11,6469843,6495689,7.56353
11,6496910,6502666,25.1628
11,6502677,6502714,10.9143
11,6502715,6505909,10.9143
11,6505910,6518489,10.9143
11,6518490,6530208,8.194145
11,6530209,6614988,5.47399
11,6616305,6624850,3.43088
11,6624961,6627525,38.9219
11,6627526,6632102,27.4323
11,6632103,6633898,15.9427
11,6634000,6640692,29.7941
11,6642556,6677085,0.469862
11,6702013,6704632,30.3097
11,6789218,6790286,0.0080143
11,6806248,6807245,0
11,6815756,6817128,0
11,6866883,6867936,0
11,6890924,6891976,0
11,6897856,6898850,0
11,6912721,6913830,0
11,6942205,6943264,0
11,6947635,7005863,0
11,7020549,7041599,0
11,7041677,7092539,0
11,7110165,7112379,0.0077357
11,7260009,7490273,0.0130202
11,7506619,7532608,0.0059371
11,7534529,7678358,0.741388
11,7686331,7698453,0.698921
11,7817452,7818520,0.0080143
11,7846584,7847519,0.0183062
11,7949180,7950209,0
11,7960081,7961141,0.0322989
11,7980971,7986973,0.145553
11,7991798,8023409,17.0743
11,8040791,8127596,0.542234
11,8127597,8127659,0.28401785
11,8127660,8190602,0.0258017
11,8245851,8290263,0.289399
11,8413418,8615836,0.128958
11,8633584,8693413,8.00251
11,8703958,8714897,54.4086
11,8714898,8736306,30.94719
11,8736307,8932498,7.48578
11,8932686,8941622,11.8319
11,8941623,8941631,5.94240485
11,8941632,8954553,0.0529097
11,8959119,8964580,0.0373574
11,8968841,8986558,22.7577
11,9002123,9025596,2.56001
11,9041071,9159661,0.107384
11,9160372,9286937,13.0627
11,9302201,9336327,20.0337
11,9406169,9469673,65.9498
11,9481747,9481865,0.483638
11,9481866,9482010,2.576344
11,9482011,9550071,4.66905
11,9595228,9615004,14.7182
11,9685624,9774538,12.3477
11,9800214,10315754,6.83885
11,10326227,10328944,13.0054
11,10329860,10529126,1.15042
11,10529434,10530723,1.16223
11,10533225,10562777,5.55892
11,10578513,10594637,0
11,10594638,10633236,0.0047464
11,10633237,10715535,0.0094928
11,10772534,10801290,12.9817
11,10818597,10830657,250.131
11,10833621,10880343,13.2389
11,11292423,11373488,9.74361
11,11373489,11374904,5.377295
11,11374905,11643552,9.74361
11,11747060,11747257,0
11,11862970,11980870,10.904
11,11984653,12031316,4.29082
11,12115543,12285334,7.58506
11,12297627,12380691,1.19266
11,12398732,12552348,9.59134
11,12695969,12966298,15.925
11,13298199,13408813,2.26914
11,13409548,13484844,7.29736
11,13513602,13517728,0
11,13690217,13753893,17.8182
11,14299472,14386052,13.0054
11,14464986,14515328,32.6078
11,14515329,14521573,42.1922
11,14521574,14541890,46.9844
11,14541891,14665181,46.9844
11,14665269,14892350,0.0720285
11,14899553,14913798,3.16528
11,14926543,14988213,0.0784551
11,14988214,14993900,0.20109255
11,14993901,15103888,0.0784551
11,15133970,15268754,0.0308731
11,15987995,16634678,0.241685
11,16634679,16761138,18.8927425
11,16761139,16778428,37.5438
11,16799842,17035990,1.96011
11,17095936,17099276,217.186
11,17099277,17099334,113.8785
11,17099335,17229530,10.571
11,17229700,17371521,4.41134
11,17373273,17398888,1.00471
11,17407406,17410878,0.4412
11,17414432,17498449,0.0839196
11,17515442,17565963,0.0298512
11,17568920,17668697,0.0024621
11,17741115,17743678,0.0095139
11,17756359,17804602,0.0420194
11,17809595,18034709,1.88617
11,18039111,18063973,0.578665
11,18091482,18127638,9.48064
11,18142502,18160027,0.196836
11,18161733,18194383,0.040222
11,18194384,18195827,0.020111
11,18195828,18211042,0.040222
11,18230685,18236109,0
11,18252896,18258440,4.58415
11,18260770,18270190,8.7484
11,18287721,18291524,51.2118
11,18300223,18343745,7.36736
11,18343842,18388591,8.04732
11,18415935,18429972,179.454
11,18433854,18473605,0.0163576
11,18477371,18489882,0.0781428
11,18489883,18501147,6.4741214
11,18501148,18548779,12.8701
11,18551156,18610294,7.96458
11,18627948,18656338,8.41892
11,18714669,18725851,0.50861
11,18725852,18726332,0.26046555
11,18726333,18747777,0.0123211
11,18749475,18814268,0.0031171
11,18955360,18961054,0
11,19076002,19082228,0
11,19138646,19197969,9.55605
11,19203578,19232120,0
11,19245610,19263167,9.84627
11,19372271,20143144,8.48203
11,20177701,20182159,0
11,20385231,20405329,24.4248
11,20409076,20530840,11.0901
11,20620946,20680831,0
11,20691117,21597227,0.0021586
11,22214722,22304903,0.0062884
11,22359643,22401049,0.0090182
11,22644079,22647187,3.67301
11,22647188,22647387,1.9232755
11,22647388,22834601,0.173541
11,22835345,22851845,3.84354
11,22868477,22881972,0
11,24518516,25104150,0.0019482
11,26210829,26580579,0
11,26580580,26593780,0.00523995
11,26593781,26684835,0
11,26688566,26744974,0
11,27015628,27018630,0
11,27062272,27149356,0.0511262
11,27352374,27385415,4.04611
11,27387508,27494322,6.58809
11,27516123,27528320,7.31729
11,27676440,27743605,0.707146
11,28042167,28129794,15.6298
11,28129795,28129855,9.411265
11,28129856,28355054,3.19273
11,30031288,30038570,0
11,30252563,30256808,0
11,30344598,30359774,3.8259
11,30406040,30608419,0.0613102
11,30851916,31391357,0.023763
11,31391387,31453396,2.88677
11,31453948,31531192,3.21227
11,31531297,31805546,6.62527
11,31806340,31833938,0.629869
11,31833939,31839509,15.1687345
11,31839510,32127301,29.7076
11,32409321,32457176,0.0064255
11,32605344,32623791,16.8251
11,32623792,32627808,8.4263624
11,32627809,32816204,0.0276248
11,32851489,32879669,4.21858
11,32914724,33014862,9.48504
11,33037410,33055128,3.97866
11,33060963,33098733,4.84254
11,33098734,33127489,8.15602
11,33127490,33183917,11.4695
11,33278218,33378569,12.97
11,33563618,33695648,3.50079
11,33719807,33722347,42.4918483
11,33722348,33757991,84.903
11,33762485,33796089,2.63592
11,33880122,33902188,0.0662908
11,33902189,33903338,0.0331454
11,33903339,33913836,0.0662908
11,34073230,34122703,33.2664
11,34127149,34169217,15.0475
11,34172535,34379555,8.67755
11,34460472,34493609,6.30197
11,34500340,34535352,0.51663
11,34642640,34682604,11.1848
11,34874641,34937375,3.68163
11,34937376,34938046,7.047915
11,34938047,35042138,10.4142
11,35150091,35150215,0
11,35160417,35253949,114.627
11,35272753,35441610,0.0230229
11,35453370,35551848,0.0181703
11,35639735,35642419,10.3829
11,35684353,35829775,30.083
11,35965531,36253686,9.87814
11,36295051,36310999,6.19855
11,36317838,36486754,1.43176
11,36508577,36531822,3.17646
11,36532259,36597123,0.445732
11,36597124,36614706,0.227822
11,36614707,36616050,0.009912
11,36616051,36619829,5.249556
11,36619830,36694823,10.4892
11,40135753,41481323,0.791517
11,43333513,43366079,28.5712
11,43380482,43516483,17.0761
11,43577986,43878167,14.5326
11,43902361,43941816,6.89773
11,43946892,43965888,0.179394
11,44069531,44081527,0.022944
11,44087475,44105772,1.21017
11,44117099,44266979,25.8506
11,44281994,44331716,0.0968477
11,44585977,44641913,12.81
11,44748015,44907453,2.8643
11,44907454,44953972,7.9014
11,44953973,44972840,12.9385
11,45115564,45247734,2.49873
11,45261852,45307870,0.48757
11,45670427,45687172,0.0423157
11,45792983,45793909,0
11,45825623,45834566,5.8212
11,45868669,45904798,5.05344
11,45907202,45928016,2.44176
11,45928085,45928833,0.0464352
11,45931220,45940363,8.89714
11,45943172,45950647,5.41723
11,45950871,46142985,3.34753
11,46299212,46342972,0.110695
11,46354455,46402104,21.4713
11,46402306,46405375,30.937
11,46406640,46408107,3.52496
11,46417964,46615675,7.49066
11,46624411,46638825,4.62427
11,46638826,46639459,11.324235
11,46639460,46696368,18.0242
11,46698630,46722165,26.4576
11,46722368,46727462,10.1776
11,46740730,46761056,0.0484028
11,46764598,46867847,59.7476
11,46878419,46940193,1.90446
11,46958240,47185847,5.47439
11,47185848,47185936,20.505145
11,47185937,47198676,35.5359
11,47199076,47207994,16.5773
11,47236493,47260767,13.6167
11,47260853,47269850,14.7208
11,47269851,47270457,10.8275
11,47270458,47290396,6.9342
11,47290712,47351582,12.9451
11,47352957,47374253,0.006022
11,47376411,47400127,0.0165632
11,47428683,47438047,6.60649
11,47440320,47447993,134.643
11,47459308,47470730,1.23683
11,47487496,47586887,26.1905
11,47586888,47586981,24.1746
11,47586982,47587121,19.8963
11,47587122,47593748,16.7492
11,47593749,47595013,13.2906366666667
11,47595014,47599276,14.266105
11,47599277,47599823,11.63524
11,47599824,47600567,14.266105
11,47600568,47606114,22.1587
11,47608198,47610746,0.0417917
11,47611216,47616211,0.0978237
11,47638867,47664175,40.1808
11,47681143,47736941,1.69644
11,47738072,47788995,22.465
11,47799639,47870107,24.7396
11,48002113,48189670,5.16383
11,48238344,48239314,0.185286
11,48266608,48267622,0
11,48285413,48286330,0
11,48327775,48328704,0
11,48346472,48347507,0
11,48387037,48388017,0
11,48510269,48511332,0.0241559
11,49050504,49059579,0
11,49075266,49080664,0
11,49168187,49230222,0.204108
11,49973943,49974971,0
11,50003009,50004071,0
11,51411378,51412448,0
11,51515282,51516211,0
11,55029658,55038595,0
11,55110627,55111707,0
11,55135360,55136394,0
11,55321783,55322895,0
11,55339604,55340536,0
11,55370830,55371874,0
11,55405834,55406772,0
11,55418380,55419315,0
11,55432614,55433671,0
11,55540914,55541858,0
11,55563032,55563976,0
11,55578854,55579952,0
11,55587086,55588073,0
11,55594695,55595630,0
11,55606228,55607214,0
11,55650773,55659286,0
11,55681126,55682058,0
11,55702932,55703876,0
11,55734975,55735990,0
11,55761157,55762101,0
11,55797895,55798869,0
11,55860753,55861762,0
